conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,summary_time_seconds
6d01u,1.0,0.020534175761056865,0.04024201491487266,0.9366197183098591,0.019100962228924313,0.0374384236453202,0.8111888111888111,0.01665709362435382,0.03264387223863796,3.5973687171936035
6d044,1.0,0.07110029737766964,0.13276123170116103,0.9541984732824428,0.06760411032990805,0.12626262626262627,0.9467680608365019,0.06731549067315491,0.12569409389197375,4.342182159423828
6d0l7,1.0,0.15557476231633535,0.2692595362752431,0.9608938547486033,0.14878892733564014,0.25767790262172285,1.0,0.15557476231633535,0.2692595362752431,2.641587495803833
6d0ss,1.0,0.06971465629053178,0.13034252803879964,0.9579439252336449,0.06649367499189102,0.124355474673946,0.8697674418604651,0.060635538261997406,0.11336768717793269,3.8897480964660645
6d2eu,1.0,0.20983125458547322,0.34687689508793207,0.9719298245614035,0.20337738619676946,0.3363691560412872,1.0,0.20983125458547322,0.34687689508793207,3.78031063079834
6d2r9,1.0,0.027301587301587302,0.05315203955500618,0.9824561403508771,0.026670900142879823,0.051931993817619794,0.9709302325581395,0.026507936507936508,0.05160692212608158,2.740715265274048
6d2rz,1.0,0.06488644871474919,0.12186547925943286,0.9845559845559846,0.063654518222666,0.11957796014067996,0.8923076923076924,0.057898677314699276,0.10874150456995547,4.18337607383728
6d3zf,1.0,0.0927536231884058,0.16976127320954906,0.9622641509433962,0.08874709976798144,0.1625066383430696,0.775,0.07188405797101449,0.13156498673740052,2.259709119796753
6d4ek,1.0,0.07104477611940299,0.1326644370122631,0.9661016949152542,0.06810035842293907,0.12723214285714288,0.8487394957983193,0.060298507462686564,0.11259754738015607,1.7617862224578857
6d5f2,1.0,0.048175699610343604,0.0919229469415343,0.9703703703703703,0.04642097802976612,0.08860331416976665,0.9852941176470589,0.04746723343960326,0.09057113889827643,2.169067859649658
6d5ff,1.0,0.09853249475890985,0.17938931297709923,0.9642857142857143,0.0944055944055944,0.17197452229299362,1.0,0.09853249475890985,0.17938931297709923,1.8084912300109863
6d6sg,1.0,0.020175553517620858,0.03955310132271735,0.954248366013072,0.019129979035639413,0.037508028259473344,0.7792207792207793,0.015721210533211058,0.03082059843328625,3.099726915359497
6d7b5,0.9899749373433584,0.11076836791923723,0.1992433795712484,0.9170854271356784,0.10238429172510519,0.18420388594499118,0.949874686716792,0.1062815479528884,0.19117276166456496,5.512407064437866
6d8en,1.0,0.015748031496062992,0.031007751937984496,0.9407407407407408,0.01470758540822235,0.02896237172177879,0.8602941176470589,0.013547938860583603,0.02667578659370725,2.80305814743042
6d9o0,1.0,0.03581860107609531,0.06915998812704066,0.9612068965517241,0.03428659286592866,0.06621140142517816,0.8841201716738197,0.031667947732513455,0.061145740575838534,3.673637628555298
6danv,1.0,0.1826163301141352,0.3088344469190794,0.9758454106280193,0.17750439367311072,0.30037174721189586,1.0,0.1826163301141352,0.3088344469190794,2.5453169345855713
6dcug,1.0,0.016048464236369433,0.03158995815899582,0.9533333333333334,0.015199829931972789,0.029922577945176818,0.9867549668874173,0.01583590179615262,0.03117154811715481,4.38718318939209
6dd79,1.0,0.06219042377545404,0.11709844559585492,0.9464285714285714,0.05837004405286344,0.1099585062240664,0.8053097345132744,0.050082553659878924,0.09430051813471503,1.78690505027771
6dfao,1.0,0.05205008593174564,0.09894982497082846,0.976303317535545,0.050589390962671905,0.09619425636236283,0.7311320754716981,0.03805548735575743,0.07234539089848308,3.7326583862304688
6dfkj,1.0,0.01404169079328315,0.02769450392576731,0.9637305699481865,0.013463626492942454,0.026556253569388923,0.8865979381443299,0.012449334105385061,0.024553890078515345,4.4846320152282715
